age,country_region,device_type,education_background,course_level,course_category,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
24.0,2,0,0,0,0,44.0,31.0,5.7,26.0,7.0,5.0,2.0,61.0,1.0,0.0,62.8
22.0,3,1,1,2,4,10.0,14.0,6.7,9.0,6.0,5.0,2.0,86.8,0.871,1.0,84.9
30.0,2,0,3,2,2,16.0,24.0,8.5,38.0,5.0,3.0,2.0,63.8,1.0,1.0,88.8
36.0,2,0,0,0,4,42.0,42.0,15.0,55.0,7.0,3.0,0.0,67.8,0.92,1.0,88.4
19.0,2,0,1,1,1,16.0,20.0,5.1,29.0,10.0,5.0,3.0,58.0,0.802,0.0,60.8
21.0,0,1,1,0,3,40.0,26.0,36.9,23.0,8.0,7.0,2.0,49.4,1.0,0.0,75.0
29.0,1,0,2,2,1,8.0,22.0,15.2,31.0,8.0,2.0,0.0,74.1,0.671,0.0,65.5
26.0,0,2,1,2,0,33.0,19.0,11.3,23.0,8.0,1.0,0.0,82.6,1.0,1.0,74.3
25.0,3,1,1,2,4,33.0,15.0,14.8,19.0,8.0,5.0,0.0,60.7,0.942,0.0,69.0
23.0,3,1,3,2,2,29.0,5.0,24.2,6.0,9.0,4.0,1.0,67.0,0.878,0.0,83.2
29.0,1,1,2,2,3,34.0,4.0,28.7,4.0,1.0,4.0,0.0,76.7,0.873,1.0,79.0
31.0,2,1,0,2,4,33.0,13.0,37.3,14.0,10.0,4.0,1.0,63.0,0.77,0.0,73.6
16.0,1,0,2,2,3,1.0,7.0,20.5,22.0,15.0,3.0,1.0,65.8,0.74,0.0,67.9
25.0,2,1,1,0,1,4.0,46.0,13.1,68.0,13.0,3.0,2.0,83.4,0.916,1.0,100.0
25.0,2,0,2,2,1,22.0,11.0,15.8,9.0,9.0,2.0,1.0,63.3,0.908,0.0,65.8
16.0,3,1,3,1,3,40.0,17.0,5.4,22.0,6.0,2.0,1.0,68.4,0.865,0.0,73.6
29.0,1,0,2,2,0,6.0,13.0,16.1,13.0,10.0,2.0,2.0,95.2,0.838,0.0,69.2
23.0,2,1,3,2,1,20.0,26.0,17.8,8.0,6.0,7.0,2.0,62.1,0.875,1.0,94.3
21.0,3,1,0,2,1,40.0,16.0,14.2,19.0,6.0,2.0,2.0,62.7,0.855,0.0,57.8
23.0,1,2,2,1,1,38.0,29.0,23.4,33.0,5.0,4.0,2.0,68.1,0.811,1.0,95.1
29.0,0,1,2,2,4,46.0,25.0,23.1,19.0,4.0,4.0,2.0,69.6,0.93,1.0,80.4
16.0,0,0,1,1,1,39.0,19.0,24.9,24.0,9.0,2.0,3.5,55.9,0.927,0.0,58.8
27.0,2,0,1,1,0,40.0,6.0,8.3,0.0,0.0,2.0,0.0,62.6,0.877,0.0,80.3
26.0,2,0,2,1,1,40.0,46.0,31.2,68.0,5.0,6.0,1.0,53.8,1.0,1.0,100.0
17.0,2,1,2,0,4,25.0,22.0,8.9,25.0,9.0,1.0,1.0,54.5,0.703,0.0,56.4
19.0,2,1,2,2,1,30.0,39.0,15.3,54.0,4.0,3.0,1.0,93.5,0.946,1.0,79.9
24.0,2,1,2,1,1,23.0,27.0,34.5,14.0,8.0,1.0,1.0,81.6,0.902,0.0,84.9
25.0,3,1,2,0,3,36.0,21.0,7.4,22.0,8.0,3.0,1.0,67.2,0.679,0.0,54.8
27.0,3,1,1,2,3,6.0,9.0,22.4,4.0,4.0,4.0,1.0,55.1,0.711,1.0,66.1
27.0,1,0,2,0,0,48.0,10.0,3.2,9.0,3.0,2.0,1.0,69.3,0.844,1.0,82.9
28.0,0,1,2,2,4,26.0,5.0,19.2,7.0,2.0,4.0,2.0,71.1,0.651,0.0,80.0
20.0,2,1,2,1,4,18.0,24.0,33.1,19.0,5.0,3.0,1.0,64.6,0.953,1.0,81.6
24.0,2,0,1,2,4,9.0,11.0,17.0,22.0,6.0,1.0,0.0,53.1,0.988,0.0,44.7
24.0,1,1,2,1,4,10.0,11.0,34.9,4.0,4.0,8.0,1.0,77.4,0.949,1.0,88.0
20.0,0,2,3,1,0,32.0,20.0,32.6,16.0,4.0,5.0,1.0,86.3,0.855,1.0,97.1
31.0,1,1,2,1,0,2.0,21.0,14.4,21.0,6.0,2.0,1.0,76.7,0.746,1.0,77.3
27.0,1,2,0,0,3,8.0,20.0,10.4,32.0,4.0,1.0,2.0,55.4,0.921,1.0,83.0
26.0,1,1,1,0,1,30.0,9.0,26.1,12.0,6.0,3.0,2.0,77.8,0.798,1.0,93.0
16.0,2,1,1,1,4,15.0,26.0,14.7,47.0,5.0,2.0,0.0,79.8,0.868,0.0,74.0
26.0,0,1,2,2,3,17.0,6.0,4.4,14.0,7.0,4.0,0.0,58.5,0.969,0.0,74.2
22.0,2,1,0,1,4,21.0,10.0,16.1,10.0,6.0,4.0,2.0,72.9,0.77,0.0,68.0
27.0,2,0,2,2,4,9.0,21.0,4.9,23.0,8.0,1.0,3.0,66.9,0.835,0.0,67.1
34.0,2,1,3,2,2,24.0,9.0,14.3,14.0,10.0,6.0,3.5,73.6,0.999,1.0,86.1
26.0,2,0,3,0,0,22.0,13.0,31.2,20.0,6.0,5.0,3.0,81.3,0.837,1.0,100.0
22.0,1,0,2,1,4,37.0,34.0,5.8,40.0,8.0,1.0,3.0,81.1,0.991,0.0,80.4
19.0,2,1,1,1,1,11.0,11.0,6.8,3.0,8.0,3.0,0.0,51.2,0.913,0.0,55.7
32.0,1,2,2,1,1,50.0,16.0,7.4,24.0,10.0,4.0,3.0,93.2,1.0,1.0,100.0
16.0,0,0,2,1,1,27.0,15.0,20.1,24.0,7.0,4.0,3.0,52.3,0.857,0.0,64.6
17.0,1,0,2,1,3,47.0,30.0,27.5,35.0,11.0,3.0,2.0,64.4,0.944,1.0,83.3
16.0,3,1,2,1,1,20.0,29.0,20.5,31.0,7.0,4.0,2.0,49.0,0.785,0.0,58.6
22.0,0,0,2,2,3,40.0,11.0,2.4,10.0,10.0,4.0,3.5,75.5,0.735,0.0,63.7
23.0,2,1,2,1,4,41.0,6.0,36.4,29.0,5.0,9.5,3.0,71.4,0.881,0.0,88.6
17.0,2,1,1,1,1,8.0,45.0,40.5,55.0,5.0,6.0,3.5,68.8,0.855,1.0,86.1
23.0,2,1,3,0,3,16.0,23.0,34.2,44.0,9.0,5.0,2.0,50.6,0.899,0.0,65.7
35.0,3,0,3,1,4,27.0,2.0,16.1,2.0,7.0,6.0,0.0,74.1,0.987,1.0,86.7
24.0,2,2,2,1,4,52.0,31.0,9.5,29.0,13.0,2.0,2.0,50.1,0.855,0.0,70.4
20.0,2,1,1,0,1,50.0,25.0,13.0,45.0,6.0,4.0,1.0,58.4,0.707,0.0,70.1
26.0,1,0,2,2,4,8.0,13.0,24.1,13.0,2.0,6.0,1.0,75.0,0.835,0.0,78.5
30.0,2,1,3,1,2,4.0,32.0,22.5,40.0,8.0,4.0,1.0,64.0,0.826,1.0,88.1
20.0,2,0,2,1,1,10.0,9.0,43.0625,14.0,5.0,6.0,2.0,85.7,0.586,0.0,76.3
33.0,3,1,1,2,3,10.0,15.0,8.8,12.0,11.0,6.0,1.0,75.9,0.973,0.0,70.2
25.0,3,1,1,2,1,7.0,6.0,16.1,5.0,6.0,6.0,0.0,63.7,0.858,0.0,55.3
33.0,3,2,3,1,4,13.0,33.0,7.2,49.0,12.0,5.0,1.0,60.0,0.745,0.0,71.1
29.0,2,1,3,2,0,37.0,39.0,8.8,49.0,5.0,4.0,0.0,82.6,0.854,0.0,81.1
16.0,3,0,0,2,0,36.0,13.0,13.2,38.0,6.0,2.0,1.0,86.9,0.955,0.0,80.8
27.0,0,1,0,1,4,2.0,29.0,14.2,37.0,7.0,1.0,2.0,36.5,0.862,0.0,52.4
25.0,3,1,2,2,1,25.0,28.0,6.7,51.0,3.0,4.0,0.0,56.7,0.996,0.0,73.1
30.0,2,1,2,2,4,33.0,26.0,4.1,34.0,9.0,5.0,1.0,75.5,0.885,0.0,68.6
19.0,2,1,0,1,0,18.0,33.0,24.5,52.0,7.0,3.0,2.0,76.5,1.0,1.0,98.2
16.0,3,2,2,2,1,43.0,11.0,9.4,18.0,6.0,4.0,3.0,89.9,0.842,1.0,81.1
16.0,2,0,0,2,4,21.0,27.0,7.0,37.0,5.0,4.0,1.0,73.9,1.0,1.0,89.6
31.0,3,1,2,2,4,4.0,35.0,14.5,67.0,7.0,3.0,3.0,87.8,1.0,0.0,75.8
33.0,1,1,2,1,3,25.0,4.0,30.5,0.0,8.0,8.0,0.0,57.2,0.859,0.0,69.6
31.0,1,1,1,1,0,20.0,31.0,34.5,30.0,11.0,6.0,0.0,64.3,0.73,1.0,79.3
30.0,1,1,2,1,4,11.0,36.0,10.8,67.0,6.0,4.0,1.0,57.0,0.883,1.0,78.2
25.0,1,0,2,1,0,29.0,38.0,7.5,68.0,9.0,2.0,3.0,66.6,0.928,1.0,85.4
29.0,2,1,1,1,2,44.0,27.0,35.5,28.0,9.0,4.0,2.0,65.6,0.908,1.0,78.7
19.0,3,1,0,1,4,28.0,15.0,27.6,26.0,10.0,5.0,1.0,71.0,0.593,0.0,68.3
22.0,2,1,3,1,4,38.0,9.0,22.9,12.0,4.0,3.0,3.0,71.8,0.92,0.0,85.7
30.0,1,1,2,1,1,38.0,26.0,11.1,29.0,12.0,3.0,2.0,49.7,0.781,0.0,64.2
26.0,1,0,2,0,3,17.0,12.0,2.8,8.0,11.0,9.5,1.0,50.5,0.843,0.0,46.0
22.0,1,0,2,2,1,1.0,15.0,19.4,19.0,7.0,8.0,0.0,54.9,1.0,0.0,60.6
25.0,2,1,2,1,0,7.0,10.0,25.2,15.0,6.0,3.0,3.0,62.4,0.855,1.0,82.3
21.0,2,1,2,1,2,12.0,13.0,20.3,19.0,3.0,3.0,1.0,84.7,0.803,1.0,96.7
27.0,2,1,3,1,1,37.0,21.0,27.9,22.0,12.0,3.0,3.0,58.8,0.897,0.0,73.2
22.0,2,0,0,1,0,28.0,31.0,12.8,33.0,8.0,2.0,2.0,78.6,0.924,1.0,81.3
38.0,3,1,2,2,2,36.0,10.0,31.4,27.0,5.0,4.0,2.0,63.5,0.835,0.0,74.7
17.0,2,1,0,2,0,27.0,31.0,4.3,55.0,12.0,9.0,0.0,82.7,0.694,0.0,77.7
24.0,1,0,2,0,0,2.0,3.0,22.0,0.0,5.0,1.0,1.0,42.5,0.811,0.0,43.3
22.0,2,1,3,2,1,9.0,9.0,6.7,4.0,6.0,3.0,0.0,57.7,0.632,0.0,53.4
25.0,1,0,0,2,4,16.0,25.0,14.5,31.0,8.0,6.0,2.0,72.4,0.834,0.0,73.2
16.0,0,1,2,2,0,26.0,15.0,17.6,24.0,7.0,7.0,3.0,80.9,0.65,0.0,90.3
22.0,2,0,3,1,2,21.0,9.0,13.9,30.0,9.0,4.0,1.0,56.1,0.754,0.0,49.3
29.0,2,1,0,1,1,14.0,5.0,30.4,11.0,4.0,4.0,1.0,64.8,0.809,0.0,60.0
16.0,2,1,1,2,2,48.0,19.0,41.4,20.0,6.0,3.0,1.0,67.9,0.788,0.0,79.4
21.0,2,2,1,1,3,24.0,19.0,14.3,31.0,10.0,3.0,1.0,80.7,1.0,1.0,76.3
26.0,1,1,2,1,1,3.0,18.0,8.3,33.0,4.0,1.0,2.0,52.6,0.768,0.0,64.4
19.0,2,1,1,2,0,13.0,11.0,6.3,0.0,6.0,4.0,2.0,85.6,0.932,1.0,76.0
38.0,2,2,2,2,0,2.0,9.0,4.4,27.0,10.0,5.0,2.0,75.3,0.712,0.0,79.3
19.0,2,1,3,2,1,13.0,9.0,30.0,11.0,4.0,4.0,3.0,86.6,0.674,0.0,84.3
31.0,0,1,0,1,1,17.0,23.0,40.3,25.0,8.0,5.0,1.0,59.5,0.944,1.0,89.5
16.0,2,0,3,2,4,24.0,20.0,30.7,20.0,6.0,6.0,2.0,93.7,0.748,0.0,94.2
18.0,1,1,2,2,1,27.0,28.0,16.0,48.0,5.0,1.0,0.0,66.4,0.879,0.0,67.2
16.0,2,0,0,0,0,47.0,16.0,34.6,15.0,4.0,5.0,1.0,80.1,0.734,0.0,80.0
17.0,3,1,0,1,0,29.0,39.0,11.7,59.0,7.0,3.0,1.0,96.1,0.942,1.0,93.5
28.0,0,1,0,2,1,21.0,7.0,24.6,10.0,4.0,3.0,2.0,47.1,0.794,0.0,63.9
29.0,2,0,0,1,0,13.0,2.0,10.2,8.0,1.0,1.0,2.0,75.8,0.899,0.0,79.2
20.0,2,0,0,1,4,34.0,11.0,12.1,20.0,5.0,2.0,2.0,60.3,0.714,1.0,78.4
21.0,3,1,1,2,4,14.0,12.0,6.8,0.0,13.0,6.0,3.0,66.2,0.818,0.0,61.7
20.0,0,1,2,1,4,15.0,22.0,17.1,32.0,9.0,6.0,0.0,71.9,0.88,1.0,81.3
16.0,3,1,2,2,4,32.0,13.0,23.1,17.0,5.0,6.0,3.5,55.5,0.86,0.0,63.2
26.0,4,1,2,1,1,12.0,35.0,20.2,62.0,7.0,5.0,1.0,72.0,0.89,1.0,100.0
22.0,2,0,1,2,3,22.0,37.0,35.6,35.0,7.0,6.0,1.0,75.9,0.944,1.0,85.9
18.0,2,0,2,2,4,38.0,11.0,17.4,0.0,5.0,6.0,3.5,57.9,0.754,0.0,76.0
25.0,1,2,2,1,4,4.0,25.0,43.0625,49.0,6.0,3.0,2.0,89.8,0.976,0.0,100.0
30.0,2,1,1,2,4,31.0,8.0,34.9,0.0,3.0,9.0,1.0,66.9,0.836,1.0,88.3
16.0,1,1,2,2,2,31.0,8.0,24.1,6.0,7.0,2.0,3.0,67.9,0.821,1.0,83.3
16.0,0,1,2,1,4,11.0,29.0,39.9,14.0,3.0,2.0,1.0,69.6,0.974,0.0,63.1
29.0,3,1,3,0,3,52.0,13.0,22.8,5.0,5.0,4.0,2.0,70.9,0.824,0.0,82.7
16.0,1,1,1,0,0,17.0,10.0,22.8,20.0,1.0,4.0,1.0,88.0,0.721,1.0,94.4
26.0,2,0,2,1,4,43.0,37.0,19.7,39.0,3.0,1.0,0.0,89.8,0.895,1.0,89.1
22.0,1,0,2,1,2,12.0,9.0,15.9,19.0,4.0,2.0,0.0,56.5,0.852,0.0,64.8
19.0,3,1,1,1,0,43.0,16.0,17.2,30.0,10.0,1.0,2.0,62.0,0.751,0.0,49.1
21.0,0,1,2,1,1,23.0,22.0,17.4,31.0,14.0,5.0,2.0,75.8,1.0,1.0,98.1
16.0,3,1,2,1,3,48.0,46.0,21.2,68.0,6.0,6.0,1.0,63.4,0.974,1.0,90.4
26.0,1,1,1,1,1,23.0,32.0,5.2,24.0,9.0,5.0,3.5,61.0,1.0,1.0,75.7
17.0,3,0,2,2,4,50.0,10.0,21.9,14.0,6.0,5.0,2.0,85.7,0.777,1.0,86.4
26.0,3,1,2,1,1,22.0,9.0,20.0,6.0,9.0,3.0,3.0,58.2,1.0,1.0,79.0
20.0,1,1,0,1,0,49.0,4.0,12.5,7.0,9.0,5.0,1.0,87.4,0.819,0.0,82.0
22.0,2,0,2,1,0,28.0,43.0,9.7,68.0,8.0,2.0,3.5,56.6,1.0,1.0,92.2
23.0,2,1,0,1,0,50.0,25.0,17.6,30.0,8.0,4.0,3.0,42.1,0.591,0.0,53.5
26.0,1,0,2,2,2,27.0,30.0,22.4,50.0,3.0,4.0,0.0,63.6,0.745,0.0,84.8
27.0,0,0,1,2,3,18.0,13.0,21.4,23.0,4.0,5.0,2.0,81.1,0.737,0.0,81.6
21.0,1,2,1,1,4,12.0,20.0,12.0,22.0,7.0,3.0,0.0,57.5,0.96,0.0,56.4
26.0,1,2,2,1,2,18.0,16.0,29.0,14.0,8.0,5.0,0.0,82.7,0.826,1.0,81.6
20.0,1,2,2,0,1,41.0,17.0,27.5,13.0,6.0,6.0,2.0,64.0,0.911,0.0,76.1
24.0,3,1,0,2,3,31.0,10.0,43.0625,21.0,9.0,8.0,0.0,41.4,0.564,1.0,83.5
38.0,1,1,2,1,4,1.0,17.0,6.1,2.0,4.0,1.0,2.0,66.9,0.866,0.0,54.9
29.0,1,2,0,1,1,10.0,41.0,29.3,55.0,9.0,4.0,3.0,68.7,0.915,1.0,88.6
26.0,3,1,2,0,4,28.0,43.0,17.5,67.0,6.0,4.0,0.0,32.0,0.978,0.0,48.7
30.0,2,1,0,2,4,13.0,6.0,29.5,8.0,8.0,5.0,2.0,54.8,0.855,0.0,73.7
25.0,4,0,3,1,2,49.0,15.0,3.1,36.0,6.0,3.0,1.0,40.3,0.854,0.0,63.8
32.0,3,0,3,1,2,13.0,42.0,11.0,68.0,6.0,2.0,2.0,64.7,0.75,1.0,86.1
20.0,2,1,0,1,4,18.0,5.0,12.5,4.0,9.0,3.0,1.0,59.6,0.65,0.0,53.1
24.0,1,1,2,1,3,13.0,11.0,17.9,14.0,11.0,5.0,3.5,62.8,0.871,1.0,81.1
20.0,1,1,2,2,0,18.0,34.0,3.7,62.0,11.0,2.0,0.0,66.6,0.843,0.0,59.4
18.0,1,1,2,1,1,2.0,44.0,19.0,65.0,6.0,0.0,1.0,47.3,0.964,0.0,50.3
22.0,1,1,3,1,4,10.0,14.0,18.0,7.0,3.0,1.0,3.5,73.7,0.777,1.0,100.0
20.0,2,1,3,1,1,11.0,30.0,5.5,27.0,7.0,5.0,1.0,75.4,1.0,1.0,88.8
29.0,1,0,3,1,2,12.0,17.0,5.5,22.0,7.0,5.0,2.0,78.9,0.774,0.0,61.1
25.0,3,1,2,1,4,34.0,8.0,17.6,0.0,3.0,8.0,2.0,51.4,0.794,0.0,62.4
16.0,2,2,2,1,0,50.0,16.0,6.8,36.0,6.0,2.0,0.0,89.2,0.772,0.0,55.0
16.0,1,1,2,0,1,43.0,7.0,6.8,0.0,5.0,7.0,2.0,75.7,0.683,0.0,66.5
23.0,1,0,0,0,0,11.0,20.0,17.0,18.0,6.0,2.0,2.0,75.4,0.9,0.0,82.2
21.0,3,1,0,1,2,21.0,13.0,17.7,10.0,4.0,4.0,1.0,63.2,0.77,0.0,62.4
32.0,2,1,0,1,4,45.0,9.0,5.8,11.0,4.0,3.0,0.0,59.7,0.684,0.0,73.1
19.0,0,1,2,2,0,36.0,16.0,25.0,7.0,12.0,7.0,3.0,39.0,0.915,0.0,72.9
28.0,0,1,0,1,2,36.0,15.0,22.2,20.0,4.0,3.0,0.0,53.4,0.823,0.0,49.2
32.0,1,2,0,1,2,35.0,46.0,23.6,68.0,11.0,3.0,2.0,39.4,1.0,0.0,76.8
35.0,3,1,2,0,0,26.0,12.0,12.0,12.0,10.0,1.0,2.0,83.2,0.93,1.0,88.0
29.0,2,1,1,2,0,37.0,13.0,28.9,12.0,6.0,7.0,1.0,65.3,0.754,1.0,77.5
21.0,3,0,0,1,0,14.0,12.0,10.2,4.0,9.0,4.0,1.0,62.8,0.925,1.0,83.2
40.0,0,1,2,0,2,31.0,14.0,20.9,0.0,7.0,4.0,0.0,62.9,1.0,0.0,67.2
27.0,1,0,0,1,2,38.0,28.0,11.4,24.0,5.0,3.0,3.0,77.5,0.786,1.0,90.6
24.0,2,1,2,2,3,41.0,19.0,8.6,25.0,5.0,3.0,3.0,70.1,0.824,1.0,74.4
39.0,1,1,2,2,4,36.0,27.0,12.7,43.0,7.0,6.0,1.0,63.0,0.796,1.0,80.1
40.0,2,1,0,2,4,1.0,12.0,3.6,34.0,9.0,5.0,1.0,68.0,0.754,0.0,56.0
28.0,1,0,2,0,4,7.0,19.0,17.8,16.0,5.0,3.0,2.0,86.8,0.685,1.0,81.1
23.0,3,0,2,1,4,42.0,18.0,7.9,32.0,7.0,1.0,3.0,86.9,0.816,0.0,61.9
16.0,2,1,2,2,2,2.0,30.0,16.9,25.0,7.0,3.0,0.0,71.9,0.857,1.0,80.9
21.0,2,1,2,2,1,6.0,20.0,29.2,9.0,6.0,2.0,1.0,80.4,0.905,0.0,86.1
16.0,2,2,2,2,4,8.0,6.0,24.7,19.0,5.0,4.0,1.0,67.8,0.575,0.0,70.6
26.0,0,1,1,1,4,38.0,3.0,6.4,5.0,3.0,8.0,3.5,42.3,1.0,0.0,60.5
30.0,0,1,0,1,0,29.0,26.0,16.2,38.0,6.0,4.0,1.0,69.5,0.877,1.0,90.7
33.0,2,1,2,1,0,6.0,19.0,7.3,27.0,6.0,2.0,3.0,61.5,0.778,0.0,62.0
31.0,3,1,3,2,1,45.0,21.0,9.5,12.0,4.0,4.0,2.0,63.9,0.742,0.0,61.6
20.0,2,0,2,2,2,12.0,15.0,10.7,18.0,5.0,3.0,1.0,45.8,0.722,0.0,59.0
16.0,0,2,1,1,0,29.0,21.0,6.3,40.0,5.0,4.0,3.0,72.7,0.907,1.0,87.6
17.0,2,0,3,2,3,6.0,29.0,19.8,48.0,7.0,5.0,0.0,88.4,0.826,1.0,100.0
20.0,4,1,0,2,4,4.0,16.0,37.1,21.0,11.0,6.0,0.0,49.3,0.731,0.0,59.0
22.0,1,2,0,2,0,42.0,29.0,9.7,20.0,8.0,2.0,0.0,76.3,0.855,1.0,64.9
20.0,2,1,0,1,2,24.0,34.0,10.9,24.0,7.0,2.0,3.0,81.6,0.772,0.0,69.1
23.0,1,0,3,1,1,33.0,5.0,22.7,6.0,6.0,2.0,0.0,67.5,0.741,0.0,73.2
17.0,2,1,0,1,3,12.0,46.0,29.0,62.0,7.0,7.0,2.0,75.3,0.78,1.0,91.2
35.0,3,1,2,1,2,47.0,6.0,7.5,7.0,5.0,6.0,2.0,43.7,0.967,0.0,70.0
26.0,2,0,2,1,3,1.0,11.0,3.6,11.0,9.0,7.0,2.0,75.9,0.83,0.0,74.5
22.0,0,0,2,1,1,12.0,12.0,10.8,11.0,5.0,2.0,3.5,100.0,0.879,1.0,83.4
28.0,2,1,3,0,1,18.0,34.0,11.0,40.0,10.0,4.0,0.0,74.7,0.981,1.0,85.6
22.0,1,0,1,1,0,14.0,20.0,12.4,24.0,10.0,2.0,1.0,77.4,0.739,0.0,78.1
24.0,2,1,0,0,0,48.0,15.0,15.3,11.0,10.0,2.0,0.0,69.3,0.867,0.0,64.7
29.0,2,1,3,2,1,44.0,22.0,10.2,5.0,4.0,5.0,0.0,62.7,1.0,0.0,72.8
26.0,2,1,3,2,1,25.0,9.0,43.0625,8.0,5.0,4.0,1.0,54.8,0.874,0.0,77.2
17.0,2,0,1,0,3,10.0,31.0,10.1,36.0,6.0,3.0,3.0,54.8,1.0,0.0,88.5
22.0,3,1,2,2,4,11.0,29.0,33.9,41.0,5.0,6.0,2.0,76.2,0.813,1.0,75.2
19.0,2,1,1,1,3,44.0,10.0,19.9,13.0,5.0,2.0,0.0,53.0,0.652,0.0,59.2
22.0,3,0,2,1,0,11.0,10.0,24.8,15.0,10.0,4.0,3.0,65.7,0.849,0.0,74.8
32.0,2,1,2,2,1,52.0,15.0,17.8,3.0,5.0,9.5,3.0,70.3,0.786,0.0,73.6
33.0,0,1,3,1,0,2.0,23.0,14.8,19.0,3.0,3.0,0.0,60.7,0.7,0.0,60.1
19.0,1,1,2,2,1,18.0,41.0,21.4,30.0,9.0,4.0,0.0,59.5,0.97,0.0,67.0
31.0,2,1,0,1,1,19.0,28.0,12.4,58.0,15.0,2.0,3.0,65.0,1.0,1.0,98.0
39.0,2,1,2,0,0,36.0,24.0,10.9,32.0,2.0,3.0,1.0,66.9,0.858,1.0,76.9
21.0,2,0,1,1,1,12.0,12.0,8.4,14.0,12.0,3.0,1.0,48.6,1.0,1.0,60.3
16.0,3,1,3,2,4,25.0,46.0,6.5,63.0,12.0,3.0,2.0,69.8,1.0,1.0,90.2
25.0,1,0,0,1,4,46.0,28.0,17.4,13.0,6.0,1.0,3.0,60.4,0.821,1.0,78.7
23.0,3,0,2,1,4,50.0,18.0,7.3,20.0,11.0,4.0,0.0,89.0,0.688,0.0,67.3
16.0,2,1,2,0,1,45.0,31.0,11.8,27.0,7.0,2.0,1.0,72.5,0.79,0.0,67.2
23.0,2,0,0,1,2,24.0,20.0,8.9,10.0,7.0,2.0,3.0,62.0,0.642,0.0,62.3
34.0,2,1,2,1,3,9.0,14.0,13.9,15.0,4.0,2.0,3.0,58.5,0.855,1.0,73.5
24.0,1,1,1,1,0,43.0,6.0,23.0,8.0,7.0,4.0,3.5,84.7,0.788,1.0,80.8
40.0,3,1,2,2,1,45.0,13.0,5.1,45.0,6.0,6.0,1.0,61.0,0.746,0.0,61.4
17.0,0,1,2,2,1,2.0,12.0,7.3,9.0,3.0,3.0,2.0,55.6,0.856,0.0,65.6
25.0,3,1,3,1,1,50.0,16.0,11.5,38.0,12.0,2.0,0.0,75.2,0.87,0.0,70.3
19.0,3,0,3,2,1,14.0,13.0,17.4,24.0,8.0,0.0,1.0,58.5,0.809,0.0,45.3
33.0,3,0,1,0,1,23.0,10.0,37.0,10.0,5.0,1.0,3.0,71.5,0.849,0.0,71.7
16.0,2,1,2,2,3,30.0,11.0,8.7,16.0,4.0,6.0,3.0,79.7,0.698,0.0,88.1
21.0,1,1,0,2,4,20.0,34.0,8.2,68.0,9.0,5.0,1.0,44.2,0.863,0.0,74.0
16.0,2,1,0,0,4,28.0,4.0,21.0,0.0,7.0,3.0,2.0,53.1,0.568,0.0,69.7
16.0,1,1,3,2,1,46.0,18.0,21.2,35.0,8.0,5.0,2.0,86.2,0.918,1.0,90.8
37.0,2,0,0,1,4,27.0,12.0,16.1,26.0,8.0,3.0,0.0,76.2,0.888,0.0,66.6
28.0,2,0,3,2,3,45.0,25.0,16.4,32.0,10.0,6.0,1.0,74.3,0.89,0.0,81.3
26.0,2,1,3,0,3,43.0,3.0,11.8,0.0,9.0,1.0,3.0,82.2,0.898,1.0,89.4
24.0,0,0,3,0,3,3.0,9.0,32.8,18.0,3.0,3.0,1.0,63.2,0.815,0.0,78.1
23.0,1,0,2,1,1,48.0,19.0,16.2,35.0,3.0,4.0,3.0,61.9,0.86,0.0,69.1
23.0,3,0,2,1,0,7.0,17.0,3.3,25.0,8.0,6.0,0.0,47.3,0.904,1.0,66.9
22.0,2,0,0,1,1,21.0,8.0,21.4,18.0,4.0,2.0,3.5,74.0,0.924,0.0,72.8
27.0,2,0,2,1,4,6.0,5.0,16.1,0.0,8.0,5.0,1.0,66.6,0.643,0.0,80.7
31.0,2,1,2,1,2,5.0,7.0,14.1,18.0,6.0,5.0,0.0,77.9,0.694,0.0,75.8
17.0,2,2,2,2,4,34.0,16.0,18.3,16.0,11.0,7.0,0.0,82.9,0.913,1.0,93.6
35.0,2,1,2,2,3,40.0,21.0,25.8,22.0,7.0,4.0,1.0,77.3,0.896,1.0,95.9
21.0,2,1,2,2,1,24.0,26.0,5.8,25.0,11.0,6.0,1.0,78.2,0.659,0.0,71.5
20.0,1,1,0,2,3,15.0,37.0,9.8,37.0,8.0,5.0,0.0,87.4,0.819,1.0,81.5
27.0,0,1,3,1,4,52.0,46.0,8.8,39.0,6.0,3.0,2.0,63.2,0.958,1.0,82.8
21.0,2,1,2,0,4,42.0,22.0,27.0,20.0,6.0,4.0,0.0,44.7,0.739,0.0,68.9
27.0,3,1,2,2,2,4.0,9.0,35.6,3.0,7.0,5.0,0.0,80.6,0.844,1.0,92.4
24.0,0,1,0,1,1,18.0,26.0,9.1,35.0,9.0,3.0,3.0,62.8,0.918,1.0,74.5
28.0,2,0,2,1,4,50.0,5.0,18.8,8.0,4.0,3.0,0.0,61.1,0.788,1.0,81.0
20.0,0,0,0,1,4,28.0,41.0,15.9,68.0,6.0,1.0,0.0,74.6,1.0,1.0,93.1
22.0,2,1,3,0,1,31.0,3.0,17.1,14.0,6.0,4.0,2.0,84.0,0.768,0.0,71.0
30.0,2,1,2,1,3,32.0,19.0,15.2,14.0,6.0,1.0,2.0,83.9,0.816,1.0,85.2
